1	AAACBCAAA
1	AAAABABCA
1	AAACACAAA
0	AABABCBCA
0	ACBABCBCB
0	BABABABCA
1	BAAAAAAAA
0	BAAABCBCA
1	ACACAAAAA
1	AAAABABAB
0	BABCBCBAB
0	BCBCBCBCB
0	BCBCBCBCB
0	BABCBABCB
1	BABAAAAAA
0	BCBCBCACB
1	BAAAACAAA
1	AABAACACB
0	BCBCBCACB
0	ACBCBCBCB
0	BAAABCBAB
1	AAAAAAAAA
0	BCBCBCBCB
1	AAAAAAACA
0	BABCBCBAA
1	BCAAAABAA
1	AABAAAACA
0	BCBCBCBCB
0	BABCBCBAB
0	BCBABABAB
1	AAAAAAAAA
0	ACBCBCAAB
0	BCBCBCBCB
0	BCBABCBCB
0	BCBCBCBCB
1	ACACAAAAA
0	BCBABCBCB
0	BCACBAACA
0	BCBABCBCB
0	BAACBCBAA
0	BCBCBCBAB
0	BCBCBAAAA
1	AAAAAAACB
1	BAACACAAB
1	ACAABCAAA
0	ACBAACBCB
0	BCBCBCBCA
0	BCBCACBCB
0	AABCBCACA
1	BCAAACAAB
0	BCACACBCB
0	ACBAACBCB
0	ACBABCBAA
1	AAAAAAAAA
0	BCBAACBCA
1	AAAAAAAAA
0	BCAABCBCB
1	AAAAAAAAB
1	AAAAACAAA
1	AAAABAAAA
1	BAAAACACA
0	ACACBCBCB
1	AAAAAAAAA
0	BCBCBCBCA
0	BAACBCACB
1	AAAAAAAAA
1	AAAAACBAB
1	AAAAAAAAA
1	AAACBCACA
0	ACAABCBCA
0	BCBABCBCB
0	BABCBCAAA
0	BCBCBCACB
1	BAAABABAB
1	AAAABABAA
1	AABAAAAAA
0	BAACACACB
0	BCBABCBAB
0	BCBCBCBCB
1	ACAAACACB
1	BCAAAABAA
0	BCBCBCBCB
0	ACBCBCBAB
1	AAAAAABAA
1	AAACAAAAA
1	BAAAACACA
0	BAACBABCA
1	BCACAABAA
1	AAAAACACA
0	BCBCBCBCB
1	AAAAAAAAA
1	AAAAACAAA
1	AAAAACAAB
0	BCBCBCBCB
1	AAACBABCA
0	BCACBCBAA
1	BAAAAAAAA
1	AAACBCAAA
1	ACAAAABAB
0	BCACACACA
1	AAAABCAAB
0	BCBCBCBCA
1	AAAABABCA
0	BCBABCBCB
0	BCBABCBCB
1	ACACBAACA
1	AAAAACAAB
1	AAAABAAAB
1	ACAAAAAAA
0	BCBCACBCB
0	BABCBCACA
1	AAAAACBAB
1	AABAACBAB
0	AABCACACB
1	AAACAABAA
0	BCBAACACB
1	ACAABAAAA
1	AAAAAAAAA
0	BCACBCBCA
1	AAAAAAAAA
1	AABABCAAA
0	BABCBCBCB
1	ACAAAAAAA
0	BCBCBABAB
1	ACBAAAACA
0	BCBCBCACB
0	BABCBCBCB
1	AAAAAABAA
1	AAAAAAAAA
0	BABCACBCB
0	BCBCAAACA
1	AAAABAAAA
0	BCBABCBAB
1	AAAABCBAB
1	AAACBCACA
1	AAAAAAAAB
0	AABABABCB
0	BAACACBAB
1	AAACBAAAB
0	AABABCBCB
0	BCBCBAAAA
1	AAAAACAAA
1	BCACAAAAA
